top - 20:23:23 up  3:15,  2 users,  load average: 35.26, 39.98, 31.77
Tasks: 493 total,   1 running, 492 sleeping,   0 stopped,   0 zombie
Cpu(s): 10.9%us,  0.6%sy,  0.1%ni, 87.9%id,  0.1%wa,  0.0%hi,  0.1%si,  0.3%st
Mem:  61722916k total, 40832272k used, 20890644k free,   110072k buffers
Swap:        0k total,        0k used,        0k free, 22224360k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
21291 cassandr  20   0 36.5g  33g  17g S  4.1 57.2   5:10.89 java               
21432 cassandr  20   0 36.5g  33g  17g S  4.1 57.2   3:16.18 java               
21433 cassandr  20   0 36.5g  33g  17g S  4.1 57.2   3:31.84 java               
21528 cassandr  20   0 36.5g  33g  17g R  4.1 57.2   2:31.71 java               
21553 cassandr  20   0 36.5g  33g  17g S  4.1 57.2   2:25.72 java               
21572 cassandr  20   0 36.5g  33g  17g S  4.1 57.2   2:24.87 java               
21576 cassandr  20   0 36.5g  33g  17g S  4.1 57.2   2:28.69 java               
21599 cassandr  20   0 36.5g  33g  17g R  4.1 57.2   2:13.76 java               
21617 cassandr  20   0 36.5g  33g  17g R  4.1 57.2   2:21.83 java               
21629 cassandr  20   0 36.5g  33g  17g S  4.1 57.2   2:20.87 java               
21631 cassandr  20   0 36.5g  33g  17g S  4.1 57.2   1:32.07 java               
21665 cassandr  20   0 36.5g  33g  17g S  4.1 57.2   1:32.36 java               
21667 cassandr  20   0 36.5g  33g  17g S  4.1 57.2   1:35.08 java               
21668 cassandr  20   0 36.5g  33g  17g S  4.1 57.2   1:26.46 java               
21710 cassandr  20   0 36.5g  33g  17g S  4.1 57.2   1:27.68 java               
19817 cassandr  20   0 36.5g  33g  17g R  3.9 57.2   6:35.93 java               
21442 cassandr  20   0 36.5g  33g  17g R  3.9 57.2   3:41.11 java               
21520 cassandr  20   0 36.5g  33g  17g S  3.9 57.2   2:37.47 java               
21523 cassandr  20   0 36.5g  33g  17g R  3.9 57.2   2:35.15 java               
21556 cassandr  20   0 36.5g  33g  17g S  3.9 57.2   2:27.03 java               
21557 cassandr  20   0 36.5g  33g  17g S  3.9 57.2   2:29.99 java               
21605 cassandr  20   0 36.5g  33g  17g R  3.9 57.2   2:16.41 java               
21608 cassandr  20   0 36.5g  33g  17g S  3.9 57.2   2:17.16 java               
19820 cassandr  20   0 36.5g  33g  17g R  3.7 57.2   6:02.41 java               
21443 cassandr  20   0 36.5g  33g  17g S  3.7 57.2   3:48.66 java               
21446 cassandr  20   0 36.5g  33g  17g S  3.7 57.2   3:21.89 java               
21543 cassandr  20   0 36.5g  33g  17g R  3.7 57.2   2:31.53 java               
21561 cassandr  20   0 36.5g  33g  17g R  3.7 57.2   2:29.03 java               
21600 cassandr  20   0 36.5g  33g  17g S  3.7 57.2   1:49.26 java               
21630 cassandr  20   0 36.5g  33g  17g S  3.7 57.2   1:32.60 java               
21662 cassandr  20   0 36.5g  33g  17g S  3.7 57.2   1:31.49 java               
21666 cassandr  20   0 36.5g  33g  17g S  3.7 57.2   1:40.45 java               
21669 cassandr  20   0 36.5g  33g  17g S  3.7 57.2   1:23.27 java               
21676 cassandr  20   0 36.5g  33g  17g S  3.7 57.2   0:54.36 java               
19816 cassandr  20   0 36.5g  33g  17g R  3.5 57.2   6:51.01 java               
19823 cassandr  20   0 36.5g  33g  17g S  3.5 57.2   5:43.83 java               
21381 cassandr  20   0 36.5g  33g  17g S  3.5 57.2   4:41.59 java               
21398 cassandr  20   0 36.5g  33g  17g R  3.5 57.2   4:10.06 java               
21427 cassandr  20   0 36.5g  33g  17g S  3.5 57.2   3:18.05 java               
21430 cassandr  20   0 36.5g  33g  17g S  3.5 57.2   3:09.36 java               
21464 cassandr  20   0 36.5g  33g  17g S  3.5 57.2   3:20.05 java               
21484 cassandr  20   0 36.5g  33g  17g S  3.5 57.2   2:40.94 java               
21565 cassandr  20   0 36.5g  33g  17g S  3.5 57.2   2:28.29 java               
21583 cassandr  20   0 36.5g  33g  17g R  3.5 57.2   2:24.18 java               
21584 cassandr  20   0 36.5g  33g  17g S  3.5 57.2   2:27.65 java               
21592 cassandr  20   0 36.5g  33g  17g R  3.5 57.2   1:59.20 java               
21609 cassandr  20   0 36.5g  33g  17g S  3.5 57.2   2:06.24 java               
21616 cassandr  20   0 36.5g  33g  17g S  3.5 57.2   2:09.02 java               
21633 cassandr  20   0 36.5g  33g  17g S  3.5 57.2   1:35.34 java               
21653 cassandr  20   0 36.5g  33g  17g S  3.5 57.2   1:11.27 java               
21453 cassandr  20   0 36.5g  33g  17g R  3.3 57.2   2:53.81 java               
21462 cassandr  20   0 36.5g  33g  17g S  3.3 57.2   2:57.73 java               
21465 cassandr  20   0 36.5g  33g  17g S  3.3 57.2   2:53.06 java               
21477 cassandr  20   0 36.5g  33g  17g S  3.3 57.2   2:43.04 java               
21519 cassandr  20   0 36.5g  33g  17g S  3.3 57.2   2:40.20 java               
21555 cassandr  20   0 36.5g  33g  17g S  3.3 57.2   2:29.69 java               
21570 cassandr  20   0 36.5g  33g  17g R  3.3 57.2   2:27.02 java               
21581 cassandr  20   0 36.5g  33g  17g R  3.3 57.2   2:27.18 java               
21591 cassandr  20   0 36.5g  33g  17g S  3.3 57.2   2:17.60 java               
21606 cassandr  20   0 36.5g  33g  17g R  3.3 57.2   2:21.77 java               
21622 cassandr  20   0 36.5g  33g  17g S  3.3 57.2   1:54.89 java               
21632 cassandr  20   0 36.5g  33g  17g S  3.3 57.2   1:25.08 java               
21646 cassandr  20   0 36.5g  33g  17g S  3.3 57.2   0:30.07 java               
21652 cassandr  20   0 36.5g  33g  17g S  3.3 57.2   0:49.38 java               
21658 cassandr  20   0 36.5g  33g  17g S  3.3 57.2   1:08.18 java               
19836 cassandr  20   0 36.5g  33g  17g R  3.2 57.2   4:35.82 java               
21286 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   5:31.24 java               
21391 cassandr  20   0 36.5g  33g  17g R  3.2 57.2   4:18.97 java               
21394 cassandr  20   0 36.5g  33g  17g R  3.2 57.2   4:21.99 java               
21396 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   3:58.08 java               
21428 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   3:08.93 java               
21436 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   3:06.71 java               
21441 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   3:33.48 java               
21449 cassandr  20   0 36.5g  33g  17g R  3.2 57.2   3:50.90 java               
21455 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   2:58.56 java               
21456 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   2:59.80 java               
21459 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   3:08.56 java               
21467 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   2:47.65 java               
21475 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   2:42.85 java               
21579 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   2:27.41 java               
21580 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   2:28.90 java               
21585 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   2:27.78 java               
21603 cassandr  20   0 36.5g  33g  17g R  3.2 57.2   1:44.16 java               
21612 cassandr  20   0 36.5g  33g  17g R  3.2 57.2   2:12.35 java               
21613 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   2:04.49 java               
21627 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   2:17.54 java               
21643 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   0:20.43 java               
21657 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   1:09.26 java               
21673 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   1:11.54 java               
21685 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   0:24.07 java               
21706 cassandr  20   0 36.5g  33g  17g S  3.2 57.2   1:26.31 java               
19877 cassandr  20   0 36.5g  33g  17g S  3.0 57.2   4:33.48 java               
20010 cassandr  20   0 36.5g  33g  17g S  3.0 57.2   3:18.39 java               
21289 cassandr  20   0 36.5g  33g  17g S  3.0 57.2   5:06.92 java               
21397 cassandr  20   0 36.5g  33g  17g S  3.0 57.2   4:26.74 java               
21426 cassandr  20   0 36.5g  33g  17g R  3.0 57.2   3:50.80 java               
21437 cassandr  20   0 36.5g  33g  17g S  3.0 57.2   3:12.65 java               
21468 cassandr  20   0 36.5g  33g  17g S  3.0 57.2   2:52.26 java               
21479 cassandr  20   0 36.5g  33g  17g R  3.0 57.2   2:43.78 java               
21569 cassandr  20   0 36.5g  33g  17g S  3.0 57.2   2:25.98 java               
21655 cassandr  20   0 36.5g  33g  17g S  3.0 57.2   1:01.86 java               
21683 cassandr  20   0 36.5g  33g  17g S  3.0 57.2   0:20.48 java               
21684 cassandr  20   0 36.5g  33g  17g S  3.0 57.2   0:25.91 java               
21707 cassandr  20   0 36.5g  33g  17g S  3.0 57.2   1:21.58 java               
19822 cassandr  20   0 36.5g  33g  17g R  2.8 57.2   5:48.32 java               
19834 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   4:03.70 java               
19835 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   4:14.41 java               
19839 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   4:12.36 java               
19876 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   4:25.98 java               
21292 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   4:50.84 java               
21390 cassandr  20   0 36.5g  33g  17g R  2.8 57.2   4:09.71 java               
21435 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   3:05.83 java               
21458 cassandr  20   0 36.5g  33g  17g R  2.8 57.2   3:00.84 java               
21460 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   3:00.07 java               
21466 cassandr  20   0 36.5g  33g  17g R  2.8 57.2   2:47.02 java               
21469 cassandr  20   0 36.5g  33g  17g R  2.8 57.2   2:45.41 java               
21474 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   2:44.51 java               
21545 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   2:31.84 java               
21550 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   2:29.83 java               
21568 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   2:23.95 java               
21595 cassandr  20   0 36.5g  33g  17g R  2.8 57.2   1:44.56 java               
21624 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   2:03.82 java               
21656 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   1:08.20 java               
21670 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   1:20.28 java               
21672 cassandr  20   0 36.5g  33g  17g S  2.8 57.2   1:13.83 java               
19824 cassandr  20   0 36.5g  33g  17g R  2.6 57.2   5:37.82 java               
19843 cassandr  20   0 36.5g  33g  17g S  2.6 57.2   4:48.72 java               
21288 cassandr  20   0 36.5g  33g  17g S  2.6 57.2   5:20.71 java               
21374 cassandr  20   0 36.5g  33g  17g R  2.6 57.2   4:53.49 java               
21439 cassandr  20   0 36.5g  33g  17g S  2.6 57.2   2:52.60 java               
21450 cassandr  20   0 36.5g  33g  17g S  2.6 57.2   3:19.60 java               
21463 cassandr  20   0 36.5g  33g  17g S  2.6 57.2   2:52.99 java               
21472 cassandr  20   0 36.5g  33g  17g S  2.6 57.2   2:48.86 java               
21483 cassandr  20   0 36.5g  33g  17g S  2.6 57.2   2:43.40 java               
21529 cassandr  20   0 36.5g  33g  17g S  2.6 57.2   2:34.68 java               
21559 cassandr  20   0 36.5g  33g  17g R  2.6 57.2   2:29.49 java               
21560 cassandr  20   0 36.5g  33g  17g S  2.6 57.2   2:24.82 java               
21641 cassandr  20   0 36.5g  33g  17g S  2.6 57.2   0:18.81 java               
21647 cassandr  20   0 36.5g  33g  17g S  2.6 57.2   0:33.18 java               
21648 cassandr  20   0 36.5g  33g  17g S  2.6 57.2   0:37.28 java               
21649 cassandr  20   0 36.5g  33g  17g S  2.6 57.2   0:38.94 java               
19821 cassandr  20   0 36.5g  33g  17g S  2.4 57.2   5:48.88 java               
20014 cassandr  20   0 36.5g  33g  17g S  2.4 57.2   3:10.76 java               
20016 cassandr  20   0 36.5g  33g  17g S  2.4 57.2   3:02.78 java               
20983 cassandr  20   0 36.5g  33g  17g S  2.4 57.2   3:33.46 java               
21294 cassandr  20   0 36.5g  33g  17g R  2.4 57.2   5:24.11 java               
21382 cassandr  20   0 36.5g  33g  17g R  2.4 57.2   4:45.08 java               
21431 cassandr  20   0 36.5g  33g  17g S  2.4 57.2   3:27.99 java               
21438 cassandr  20   0 36.5g  33g  17g S  2.4 57.2   2:52.86 java               
21447 cassandr  20   0 36.5g  33g  17g S  2.4 57.2   3:35.02 java               
21471 cassandr  20   0 36.5g  33g  17g R  2.4 57.2   2:50.34 java               
21476 cassandr  20   0 36.5g  33g  17g S  2.4 57.2   2:46.35 java               
21527 cassandr  20   0 36.5g  33g  17g S  2.4 57.2   2:39.15 java               
21562 cassandr  20   0 36.5g  33g  17g S  2.4 57.2   2:26.82 java               
21567 cassandr  20   0 36.5g  33g  17g R  2.4 57.2   2:23.92 java               
21571 cassandr  20   0 36.5g  33g  17g S  2.4 57.2   2:27.34 java               
21611 cassandr  20   0 36.5g  33g  17g R  2.4 57.2   2:04.53 java               
21640 cassandr  20   0 36.5g  33g  17g S  2.4 57.2   1:35.05 java               
19815 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   7:12.17 java               
20980 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   3:16.39 java               
20981 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   3:00.54 java               
20985 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   3:15.22 java               
21434 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   3:12.59 java               
21454 cassandr  20   0 36.5g  33g  17g R  2.2 57.2   2:53.11 java               
21470 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   2:50.75 java               
21525 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   2:31.45 java               
21544 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   2:30.42 java               
21551 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   2:31.99 java               
21563 cassandr  20   0 36.5g  33g  17g R  2.2 57.2   2:26.60 java               
21573 cassandr  20   0 36.5g  33g  17g R  2.2 57.2   2:25.95 java               
21594 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   2:00.38 java               
21598 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   1:46.91 java               
21615 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   1:56.51 java               
21654 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   0:58.76 java               
21659 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   1:16.50 java               
21660 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   1:16.58 java               
21661 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   1:24.89 java               
21675 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   1:05.04 java               
21681 cassandr  20   0 36.5g  33g  17g S  2.2 57.2   0:31.11 java               
20982 cassandr  20   0 36.5g  33g  17g S  2.0 57.2   3:06.97 java               
21387 cassandr  20   0 36.5g  33g  17g R  2.0 57.2   4:34.14 java               
21429 cassandr  20   0 36.5g  33g  17g R  2.0 57.2   3:36.41 java               
21521 cassandr  20   0 36.5g  33g  17g S  2.0 57.2   2:40.87 java               
21547 cassandr  20   0 36.5g  33g  17g S  2.0 57.2   2:30.30 java               
21548 cassandr  20   0 36.5g  33g  17g S  2.0 57.2   2:29.13 java               
21564 cassandr  20   0 36.5g  33g  17g R  2.0 57.2   2:25.19 java               
21574 cassandr  20   0 36.5g  33g  17g S  2.0 57.2   2:27.46 java               
21619 cassandr  20   0 36.5g  33g  17g R  2.0 57.2   1:56.05 java               
21621 cassandr  20   0 36.5g  33g  17g R  2.0 57.2   1:52.98 java               
21644 cassandr  20   0 36.5g  33g  17g S  2.0 57.2   0:23.22 java               
21577 cassandr  20   0 36.5g  33g  17g S  1.8 57.2   2:29.16 java               
21601 cassandr  20   0 36.5g  33g  17g S  1.8 57.2   1:48.51 java               
21634 cassandr  20   0 36.5g  33g  17g S  1.8 57.2   0:13.94 java               
21642 cassandr  20   0 36.5g  33g  17g S  1.8 57.2   0:22.73 java               
21663 cassandr  20   0 36.5g  33g  17g S  1.8 57.2   1:29.37 java               
21664 cassandr  20   0 36.5g  33g  17g S  1.8 57.2   1:32.05 java               
21701 cassandr  20   0 36.5g  33g  17g S  1.8 57.2   0:08.66 java               
19837 cassandr  20   0 36.5g  33g  17g S  1.6 57.2   4:15.81 java               
21473 cassandr  20   0 36.5g  33g  17g S  1.6 57.2   2:46.24 java               
21546 cassandr  20   0 36.5g  33g  17g R  1.6 57.2   2:28.72 java               
21554 cassandr  20   0 36.5g  33g  17g S  1.6 57.2   2:26.03 java               
21566 cassandr  20   0 36.5g  33g  17g R  1.6 57.2   2:28.47 java               
21593 cassandr  20   0 36.5g  33g  17g S  1.6 57.2   1:40.53 java               
21682 cassandr  20   0 36.5g  33g  17g S  1.6 57.2   0:31.85 java               
19665 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:04.56 java               
19666 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.01 java               
19667 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:04.82 java               
19668 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:04.99 java               
19669 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.07 java               
19670 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:04.67 java               
19671 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.05 java               
19672 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.02 java               
19673 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:04.80 java               
19674 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.16 java               
19675 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.11 java               
19676 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.03 java               
19677 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:04.96 java               
19678 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.02 java               
19679 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.07 java               
19680 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.14 java               
19681 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.11 java               
19682 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.06 java               
19683 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.06 java               
19684 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.07 java               
19685 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.11 java               
19686 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:05.14 java               
19687 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:04.89 java               
21596 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:47.49 java               
21620 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:39.43 java               
21639 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   0:18.10 java               
21650 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   0:53.16 java               
21674 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:07.74 java               
21678 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   0:49.23 java               
21680 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   0:38.44 java               
21686 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   1:17.92 java               
21697 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   0:07.02 java               
21699 cassandr  20   0 36.5g  33g  17g S  1.4 57.2   0:09.18 java               
21582 cassandr  20   0 36.5g  33g  17g S  1.2 57.2   2:24.35 java               
21638 cassandr  20   0 36.5g  33g  17g S  1.2 57.2   0:16.14 java               
21679 cassandr  20   0 36.5g  33g  17g S  1.0 57.2   0:45.88 java               
21651 cassandr  20   0 36.5g  33g  17g S  0.8 57.2   0:41.62 java               
21645 cassandr  20   0 36.5g  33g  17g S  0.6 57.2   0:25.79 java               
21687 cassandr  20   0 36.5g  33g  17g S  0.6 57.2   0:06.09 java               
20988 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:27.66 java               
21032 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:06.93 java               
21285 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:06.94 java               
21690 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:05.72 java               
21692 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:07.11 java               
21694 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:06.44 java               
21702 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:09.93 java               
21704 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:15.73 java               
21705 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:12.31 java               
21708 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:11.76 java               
21735 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:05.20 java               
21736 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:04.75 java               
21740 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:06.23 java               
21747 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:04.05 java               
21753 cassandr  20   0 36.5g  33g  17g S  0.4 57.2   0:03.85 java               
19705 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:03.29 java               
20992 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:14.88 java               
21031 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:06.90 java               
21034 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:08.33 java               
21080 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:06.98 java               
21087 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:07.03 java               
21088 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:06.90 java               
21267 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:06.88 java               
21272 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:06.91 java               
21279 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:06.99 java               
21282 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:06.97 java               
21283 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:07.02 java               
21284 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:06.89 java               
21375 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:06.98 java               
21378 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:07.04 java               
21384 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:06.90 java               
21385 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:07.00 java               
21635 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:12.76 java               
21688 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:05.46 java               
21691 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:06.19 java               
21693 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:07.03 java               
21695 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:08.00 java               
21698 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:09.79 java               
21700 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:09.42 java               
21733 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:05.33 java               
21734 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:04.23 java               
21737 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:05.42 java               
21739 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:05.08 java               
21746 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:03.43 java               
21752 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:04.29 java               
23578 cassandr  20   0 36.5g  33g  17g S  0.2 57.2   0:01.37 java               
19663 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.00 java               
19664 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:10.12 java               
19688 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:01.87 java               
19689 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:01.90 java               
19690 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:01.94 java               
19691 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:01.93 java               
19692 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:01.78 java               
19693 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:01.79 java               
19694 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   1:05.67 java               
19696 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.08 java               
19697 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.14 java               
19698 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.00 java               
19699 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.00 java               
19700 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:11.55 java               
19701 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:10.98 java               
19702 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:01.19 java               
19703 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.09 java               
19704 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.00 java               
19706 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:08.28 java               
19707 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:05.30 java               
19708 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:05.43 java               
19709 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:01.26 java               
19710 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.29 java               
19711 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:02.00 java               
19716 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.02 java               
19717 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.00 java               
19718 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.00 java               
19719 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.08 java               
19741 cassandr  24   4 36.5g  33g  17g S  0.0 57.2   0:03.99 java               
19774 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:02.33 java               
19775 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.00 java               
19776 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.15 java               
19777 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.00 java               
19825 cassandr  24   4 36.5g  33g  17g S  0.0 57.2   0:00.00 java               
19826 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:01.05 java               
19827 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.00 java               
19828 cassandr  24   4 36.5g  33g  17g S  0.0 57.2   0:00.03 java               
19829 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.05 java               
19830 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.00 java               
19831 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.00 java               
19852 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.22 java               
19853 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:05.19 java               
19857 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.00 java               
19858 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.27 java               
19859 cassandr  24   4 36.5g  33g  17g S  0.0 57.2   0:00.23 java               
19994 cassandr  20   0 36.5g  33g  17g S  0.0 57.2   0:00.03 java               
